searchString,reviewerId,reviewerUrl,name,reviewerNumberOfReviews,isLocalGuide,reviewerPhotoUrl,text,textTranslated,publishAt,publishedAtDate,likesCount,reviewId,reviewUrl,reviewOrigin,stars,rating,responseFromOwnerDate,responseFromOwnerText,reviewImageUrls,reviewContext,reviewDetailedRating,visitedIn,originalLanguage,translatedLanguage,isAdvertisement,placeId,location,address,neighborhood,street,city,postalCode,state,countryCode,categoryName,categories,title,totalScore,permanentlyClosed,temporarilyClosed,reviewsCount,url,price,cid,fid,hotelStars,imageUrl,scrapedAt,language,kgmid,target_penginapan_id,target_name,target_type,audit_status,audit_reason,name_similarity
"Mypodroom -6.9229,107.6093",101627077517860259593,https://www.google.com/maps/contrib/101627077517860259593?hl=id,Owner Hotel & Penginapan,0,False,https://lh3.googleusercontent.com/a-/ALV-UjVIi2DugdzTeDuCHt4HZLeT-4Ql_c0jWitWxhq90CcuFImKVA=s1920-c-rp-mo-br100,"Mypodroom Info kontak untuk booking kamar
𝘞𝘢 𝐎ꖉᘖℨ-7̴ᘖℨ7̴-𝐥ꖉ7̴ꖉ (𝑃𝑒𝑚𝑖𝑙𝑖𝑘)",,1 hari lalu,2026-06-12T14:31:02.149Z,0,Ci9DQUlRQUNvZENodHljRjlvT2tSWVNsbzJWWE4xZG5wdGFqVXpSV3hJUlVwWmJsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSWVNsbzJWWE4xZG5wdGFqVXpSV3hJUlVwWmJsRRAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOkRYSlo2VXN1dnptajUzRWxIRUpZblE%7C%7C?hl=id,Google,5,,,,[],{},{},,id,,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",102714417346472569643,https://www.google.com/maps/contrib/102714417346472569643?hl=id,Leo,32,True,https://lh3.googleusercontent.com/a-/ALV-UjUSDQAxuIPVYbehwlmOEl_J2Ry5NV1fTEqpvfDF3eeHdcmzOls=s1920-c-rp-mo-ba12-br100,"BELOW AVERAGE HOSTEL

I woke up this morning, and all I could think about was writing a terrible review for this stay. There were so many bad experiences, but I’ll focus on the worst ones.

The bed was extremely soft! I could barely sleep all night and woke up with back pain and super bad mood in the morning.

The toilet was so cramped that moving around was extremely difficult.

Towels had to be rented, and the tissue paper supply was completely unreliable and brittle as hell.

The owner should fix these problems instead of only thinking about profiting from fellow backpackers! But I guess they simply don’t care, since these issues have apparently existed for over a year.

There are a lot of other better options at this price point!","HOSTEL DI BAWAH STANDAR

Saya bangun pagi ini, dan yang saya pikirkan hanyalah menulis ulasan buruk untuk penginapan ini. Ada begitu banyak pengalaman buruk, tetapi saya akan fokus pada yang terburuk.

Kasurnya sangat empuk! Saya hampir tidak bisa tidur sepanjang malam dan bangun dengan sakit punggung dan suasana hati yang sangat buruk di pagi hari.

Toiletnya sangat sempit sehingga sangat sulit untuk bergerak.

Handuk harus disewa, dan persediaan tisu sama sekali tidak dapat diandalkan dan sangat rapuh.

Pemilik seharusnya memperbaiki masalah ini daripada hanya memikirkan keuntungan dari sesama backpacker! Tapi saya rasa mereka tidak peduli, karena masalah ini tampaknya sudah ada selama lebih dari setahun.

Ada banyak pilihan lain yang lebih baik dengan harga ini!",3 minggu lalu,2026-05-23T14:35:00.062Z,0,Ci9DQUlRQUNvZENodHljRjlvT21aYU5GbDBZbXRDVVVzdFYzZEpiekV6VFRCb1ZYYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aYU5GbDBZbXRDVVVzdFYzZEpiekV6VFRCb1ZYYxAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOmZaNFl0YmtCUUstV3dJbzEzTTBoVXc%7C%7C?hl=id,Google,2,,,,[],"{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Tunggal'}","{'Kamar': 2, 'Layanan': 2, 'Lokasi': 3}",,en,id,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",103464515018408295846,https://www.google.com/maps/contrib/103464515018408295846?hl=id,Malik Fajar,4,False,https://lh3.googleusercontent.com/a-/ALV-UjVxzTO1vsqh2hnFQOHpi1NL-vIg0pz-VpLB69U53_zawwyftg=s1920-c-rp-mo-br100,"- Resepsionisnya ramah, proses check in/out mudah.
- kamar bersih namun cukup panas, mungkin karena jauh dari AC dan kamar yg saya pesan bentuknya menjorok ke dalam. Kayanya lebih enak kamar yg menyamping, karena pergerakan lebih leluasa & sirkulasi udara lebih baik.
- Hal yg bisa diperbaiki : perapihan tempat sepatu sendal, peralatan sanitary, lampu pijar kamar, dan pengaturan suhu kamar.",,3 minggu lalu,2026-05-21T18:51:11.608Z,0,Ci9DQUlRQUNvZENodHljRjlvT21scGRsTjJPVGxUVTNWVlEzZG1XVEZHYkVwalJsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21scGRsTjJPVGxUVTNWVlEzZG1XVEZHYkVwalJsRRAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOmlpdlN2OTlTU3VVQ3dmWTFGbEpjRlE%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 4, 'Layanan': 5, 'Lokasi': 5}",,id,,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",108520912882996434333,https://www.google.com/maps/contrib/108520912882996434333?hl=id,PemiIik Hotel & Penginapan,133,True,https://lh3.googleusercontent.com/a-/ALV-UjVqF5nd0NaE1sBPI95T4L8rWmEDFUwAw-2FxrJrawV2JJce1qs=s1920-c-rp-mo-ba12-br100,Mypodroom,,sebulan lalu,2026-05-07T15:49:19.526Z,0,Ci9DQUlRQUNvZENodHljRjlvT2pabWQwc3RWMmszVkc5VVpGUlJhM0JvZGs1SGVWRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pabWQwc3RWMmszVkc5VVpGUlJhM0JvZGs1SGVWRRAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOjZmd0stV2k3VG9UZFRRa3Bodk5HeVE%7C%7C?hl=id,Google,3,,,,[],{'Detail penting': 'Info kontak untuk booking kamar\n𝘞𝘢 OꖉᗱI-ɥOIꖉ-ꖉ𖧁ᗱꖉ(𝑃𝑒𝑚𝑖𝑙𝑖𝑘)'},{},,id,,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",,https://www.trip.com/hotels/detail?hotelid=47022650&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,Trip.com Member,,False,https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=s1920-c-br100,good place,tempat yang bagus,sebulan lalu,2026-05-06T23:59:59.999Z,0,ChZDSUhNMG9nS0VOYTd0UGJQdk4zVmF3EAE,https://www.trip.com/hotels/detail?hotelid=47022650&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,Trip.com,,5/5,,,[],{},{},,en,id,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",,https://www.trip.com/hotels/detail?hotelid=47022650&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,Trip.com Member,,False,https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=s1920-c-br100,"I stayed 3 nights at this hostel, the type of room is a dorm, shared bathroom equipped with amenities such as soap, personal lockers. The atmosphere is comfortable, there are rules during the stay, no alarms are allowed and no noise is allowed. The bedroom / dormitory is mixed between men and women and is on the 2nd floor. Towel rental services are available during the stay. A light breakfast such as coffee, tea and bread is provided on the 3rd floor. And there is no additional charge. The bedroom and bathroom are very clean, there are curtains. Located in the city center, near the Bandung city square. The location is very strategic and easy to reach. Very suitable for budget travelers or backpackers because the price is very affordable.","Saya menginap 3 malam di hostel ini, tipe kamarnya adalah asrama, kamar mandi bersama yang dilengkapi dengan fasilitas seperti sabun, loker pribadi. Suasananya nyaman, ada aturan selama menginap, tidak diperbolehkan membunyikan alarm dan tidak diperbolehkan membuat kebisingan. Kamar tidur/asrama dicampur antara pria dan wanita dan berada di lantai 2. Layanan penyewaan handuk tersedia selama menginap. Sarapan ringan seperti kopi, teh, dan roti disediakan di lantai 3. Dan tidak ada biaya tambahan. Kamar tidur dan kamar mandi sangat bersih, ada tirai. Terletak di pusat kota, dekat alun-alun kota Bandung. Lokasinya sangat strategis dan mudah dijangkau. Sangat cocok untuk wisatawan dengan anggaran terbatas atau backpacker karena harganya sangat terjangkau.",sebulan lalu,2026-05-03T23:59:59.999Z,0,ChZDSUhNMG9nS0VMbno1ZEwza3NiTGRREAE,https://www.trip.com/hotels/detail?hotelid=47022650&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,Trip.com,,"3,7/5",,,[],{},{},,en,id,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",,https://www.trip.com/hotels/detail?hotelid=47022650&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,Trip.com Member,,False,https://lh3.googleusercontent.com/local-reviews/AJMZ0QeCck1CfANpZm9bBk3PHtP97Kh9k25HZfvq9yAWlN3BaIyjSHUPEfWkhAJmuYiJsH-_6g=s1920-c-br100,"Good place, cheap and mostly clean and quiet","Tempat yang bagus, murah, dan sebagian besar bersih serta tenang.",sebulan lalu,2026-05-02T23:59:59.999Z,0,ChdDSUhNMG9nS0VQdjF4cW1QOEpQeTN3RRAB,https://www.trip.com/hotels/detail?hotelid=47022650&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,Trip.com,,"4,2/5",,,[],{},{},,en,id,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",109750251195255240413,https://www.google.com/maps/contrib/109750251195255240413?hl=id,Dwi sigit Prasetyo,54,True,https://lh3.googleusercontent.com/a-/ALV-UjWjbT0i3kzwf21bH8p2rM-OsrQv9tcCYdmg1J_I3EOwzENXr3Ha=s1920-c-rp-mo-ba12-br100,"mantap pelayanan nya ramah sekali,dapat selimut loker juga ,bisa menikmati kopi teh dan roti lumayan di tengah kota cuma 80 ribuan",,sebulan lalu,2026-05-02T15:01:42.666Z,0,Ci9DQUlRQUNvZENodHljRjlvT205NWQxbEZVMFo2YlZWMVRIVjRValpDUVRka2VIYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205NWQxbEZVMFo2YlZWMVRIVjRValpDUVRka2VIYxAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOm95d1lFU0Z6bVV1THV4UjZCQTdkeHc%7C%7C?hl=id,Google,5,,,,[],{},"{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,id,,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",111618964572755778773,https://www.google.com/maps/contrib/111618964572755778773?hl=id,Duwi Ulandari (Doek),14,True,https://lh3.googleusercontent.com/a-/ALV-UjW0ePvX0qZjpGa5cRb3UXqorEb7gVyyvqZVPGcCJc6rWDlMjodXJg=s1920-c-rp-mo-ba12-br100,Bakal nginap di sini lagi,,sebulan lalu,2026-04-26T09:27:45.370Z,0,Ci9DQUlRQUNvZENodHljRjlvT25sdmFIQlFZV2sxYzNRelRFZFVSRlZIV1ZoMGEwRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sdmFIQlFZV2sxYzNRelRFZFVSRlZIV1ZoMGEwRRAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOnlvaHBQYWk1c3QzTEdURFVHWVh0a0E%7C%7C?hl=id,Google,5,,,,"['https://lh3.googleusercontent.com/grass-cs/ANxoTn3x8Hi9rGyPopm35uzqs5MOxoJevI5f8GUWEAJSfzI_rr9QIRZyeTlcMiNvQbclwstvAcqFCfSwvA7t0Q0s2vKpUoniH__0oqEtiaGtPjRC9da9QF9MTv8nA-afFPCYaoF0QdJAlf1QoVSH=k-no', 'https://lh3.googleusercontent.com/grass-cs/ANxoTn2VNDfQlPRiK6Yz0UCI_Z7EG_AdQQG8dwJWR_0cnycY5pKJQro5K1pVLZFLh0iq52Yrf7J4N_m9RdgfRb1RfcLnTRf9NQJEPWAPwcu4Npi9LRivMwgSXNFr0V2as82k0X_FjjkiPVo81aAQ=k-no']","{'Jenis perjalanan': 'Liburan', 'Grup perjalanan': 'Tunggal', 'Sorotan hotel': 'Tenang, Harga terbaik'}","{'Kamar': 5, 'Layanan': 5, 'Lokasi': 5}",,id,,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
"Mypodroom -6.9229,107.6093",110250091363620089384,https://www.google.com/maps/contrib/110250091363620089384?hl=id,Ade farhan Ridwanulloh,0,False,https://lh3.googleusercontent.com/a/ACg8ocLC7B56PdPge1Tpqkpo2oKjsZ9U6oy8ZJiDBUz3rboCkeafKQ=s1920-c-rp-mo-br100,,,sebulan lalu,2026-04-19T02:57:11.277Z,0,Ci9DQUlRQUNvZENodHljRjlvT25kSVZYcHpXa2hGUkROQlV6Wkdkak5VYzNnM1kxRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kSVZYcHpXa2hGUkROQlV6Wkdkak5VYzNnM1kxRRAB!2m1!1s0x0:0x2b30a35c23b2c3f7!3m1!1s2@1:CAIQACodChtycF9oOndIVXpzWkhFRDNBUzZGdjNUc3g3Y1E%7C%7C?hl=id,Google,5,,,,[],{},{},,,,False,ChIJi7oy_CXmaC4R98OyI1yjMCs,"{'lat': -6.9229229, 'lng': 107.6092749}","Jl. Dalem Kaum No.102, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia","Cikawao, Kecamatan Lengkong",Jl. Dalem Kaum No.102,Kota Bandung,40261,Jawa Barat,ID,Hotel,"['Hotel', 'Bed & Breakfast', 'Hotel Kapsul', 'Hostel']",Mypodroom,4.7,False,False,361,https://www.google.com/maps/search/?api=1&query=Mypodroom&query_place_id=ChIJi7oy_CXmaC4R98OyI1yjMCs,US$14,3112166958644249591,0x2e68e625fc32ba8b:0x2b30a35c23b2c3f7,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeIKUuIgQA9F2NFyFu1yYHdCIJA6lPF8P0_zfVvniRYrwX6TpmOT51eUgSntG8ekX_AG3KbYrW3EMm1ec7GF4h8GgEvTgD0tPsun-Cgp5e83YeOBZmNIyZx6GVVn3ANv-cVXCw=w408-h544-k-no,2026-06-13T18:04:44.135Z,id,/g/11gvrpr6dz,LODGE-01289,Mypodroom,hotel,accepted_exact_name,nama place cocok dengan target,1.0
